reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
2.3,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
2.3,αἰώνιον, ,Adjective,,Singular,,,,Feminine,Accusative,
2.3,ζωὴν, ,Noun,,Singular,,,,Feminine,Accusative,
2.3,ἐξαγοραζόμενοι,. ,Verb,,Plural,Present,Participle,Medio-passive,Masculine,Nominative,
2.3,καὶ, ,Adverb,,,,,,,,
2.3,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
2.3,πῦρ, ,Noun,,Singular,,,,Neuter,Nominative,
2.3,ἦν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
2.3,αὐτοῖς, ,Pronoun,,Plural,,,,Masculine,Dative,
2.3,ψυχρὸν, ,Adjective,,Singular,,,,Neuter,Nominative,
2.3,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
2.3,τῶν, ,Article,,Plural,,,,Masculine,Genitive,
2.3,ἀπηνῶν, ,Noun,,Plural,,,,Masculine,Genitive,
2.3,βασανιστῶν,. ,Noun,,Plural,,,,Masculine,Genitive,
2.3,πρὸ, ,Adposition,,,,,,,,
2.3,ὀφθαλμῶν, ,Noun,,Plural,,,,Masculine,Genitive,
2.3,γὰρ, ,Adverb,,,,,,,,
2.3,εἶχον, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
2.3,φυγεῖν, ,Verb,,,Aorist,Infinitive,Active,,,
2.3,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
2.3,αἰώνιον, ,Noun,,Singular,,,,Neuter,Accusative,
2.3,καὶ, ,Conjunction,,,,,,,,
2.3,μηδέποτε, ,Adverb,,,,,,,,
2.3,σβεννύμενον,", ",Verb,,Singular,Present,Participle,Medio-passive,Neuter,Accusative,
2.3,καὶ, ,Conjunction,,,,,,,,
2.3,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
2.3,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.3,καρδίας, ,Noun,,Singular,,,,Feminine,Genitive,
2.3,ὀφθαλμοῖς, ,Noun,,Plural,,,,Masculine,Dative,
2.3,ἀνέβλεπον, ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
2.3,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
2.3,τηρούμενα, ,Verb,,Plural,Present,Participle,Medio-passive,Neuter,Accusative,
2.3,τοῖς, ,Article,,Plural,,,,Masculine,Dative,
2.3,ὑπομείνασιν, ,Verb,,Plural,Aorist,Participle,Active,Masculine,Dative,
2.3,ἀγαθά,", ",Adjective,,Plural,,,,Neuter,Accusative,
2.3,ἃ, ,Pronoun,,Plural,,,,Neuter,Accusative,
2.3,οὔτε, ,Adverb,,,,,,,,
2.3,οὖς, ,Noun,,Singular,,,,Neuter,Accusative,
2.3,ἤκουσεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
2.3,οὔτε, ,Conjunction,,,,,,,,
2.3,ὀφθαλμὸς, ,Noun,,Singular,,,,Masculine,Nominative,
2.3,εἶδεν, ,Verb,Third,Singular,Aorist,Indicative,Active,,,
2.3,οὔτε, ,Conjunction,,,,,,,,
2.3,ἐπὶ, ,Adposition,,,,,,,,
2.3,καρδίαν, ,Noun,,Singular,,,,Feminine,Accusative,
2.3,ἀνθρώπου, ,Noun,,Singular,,,,Masculine,Genitive,
2.3,ἀνέβη,", ",Verb,Third,Singular,Aorist,Indicative,Active,,,
2.3,ἐκείνοις, ,Pronoun,,Plural,,,,Masculine,Dative,
2.3,δὲ, ,Conjunction,,,,,,,,
2.3,ὑπεδείκνυτο, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
2.3,ὑπὸ, ,Adposition,,,,,,,,
